position_id,bus_id,latitude,longitude,timestamp
6164,17,36.764875,10.108234,2026-05-01 17:07:20
6165,34,36.796858,10.162423,2026-05-01 17:07:30
6166,22,36.754173,10.011314,2026-05-01 17:07:40
6167,19,36.722132,10.040143,2026-05-01 17:07:50
6168,21,36.702492,10.17825,2026-05-01 17:08:00
6169,35,36.812051,10.240698,2026-05-01 17:08:10
6170,37,36.705516,10.214484,2026-05-01 17:08:20
6171,29,36.721894,10.10385,2026-05-01 17:08:30
6172,41,36.707672,10.29437,2026-05-01 17:08:40
6173,4,36.851511,10.110566,2026-05-01 17:08:50
6174,18,36.72707,10.06091,2026-05-01 17:09:00
6175,18,36.804327,10.163757,2026-05-01 17:09:10
6176,34,36.898934,10.180254,2026-05-01 17:09:20
6177,36,36.710071,10.160409,2026-05-01 17:09:30
6178,39,36.763058,10.005456,2026-05-01 17:09:40
6179,31,36.822486,10.160697,2026-05-01 17:09:50
6180,23,36.798052,10.216186,2026-05-01 17:10:00
6181,15,36.806771,10.074904,2026-05-01 17:10:10
6182,32,36.822733,10.106769,2026-05-01 17:10:20
6183,35,36.811821,10.119938,2026-05-01 17:10:30
6184,24,36.835865,10.26665,2026-05-01 17:10:40
6185,9,36.832832,10.183293,2026-05-01 17:10:50
6186,23,36.83683,10.243988,2026-05-01 17:11:00
6187,40,36.880188,10.094138,2026-05-01 17:11:10
6188,5,36.897638,10.231797,2026-05-01 17:11:20
6189,5,36.864341,10.274846,2026-05-01 17:11:30
6190,17,36.862415,10.123138,2026-05-01 17:11:40
6191,30,36.839393,10.294712,2026-05-01 17:11:50
6192,47,36.883918,10.204812,2026-05-01 17:12:00
6193,9,36.73703,10.278233,2026-05-01 17:12:10
6194,10,36.725123,10.140822,2026-05-01 17:12:20
6195,19,36.881736,10.000159,2026-05-01 17:12:30
6196,20,36.810884,10.139941,2026-05-01 17:12:40
6197,19,36.725924,10.276667,2026-05-01 17:12:50
6198,47,36.742289,10.172867,2026-05-01 17:13:00
6199,14,36.855521,10.129422,2026-05-01 17:13:10
6200,39,36.800426,10.096756,2026-05-01 17:13:20
6201,7,36.812918,10.026601,2026-05-01 17:13:30
6202,16,36.712087,10.137465,2026-05-01 17:13:40
6203,18,36.820957,10.047843,2026-05-01 17:13:50
6204,37,36.750799,10.169334,2026-05-01 17:14:00
6205,28,36.868139,10.109287,2026-05-01 17:14:10
6206,48,36.840386,10.243816,2026-05-01 17:14:20
6207,39,36.851605,10.266843,2026-05-01 17:14:30
6208,22,36.704994,10.200748,2026-05-01 17:14:40
6209,36,36.834023,10.238843,2026-05-01 17:14:50
6210,32,36.899095,10.20774,2026-05-01 17:15:00
6211,10,36.711386,10.293839,2026-05-01 17:15:10
6212,6,36.860049,10.085452,2026-05-01 17:15:20
6213,11,36.862525,10.127726,2026-05-01 17:15:30
6214,37,36.783089,10.195511,2026-05-01 17:15:40
6215,50,36.720183,10.048024,2026-05-01 17:15:50
6216,7,36.818991,10.02287,2026-05-01 17:16:00
6217,28,36.834851,10.220666,2026-05-01 17:16:10
6218,6,36.896994,10.053012,2026-05-01 17:16:20
6219,46,36.813379,10.01313,2026-05-01 17:16:30
6220,32,36.782924,10.14194,2026-05-01 17:16:40
6221,6,36.727661,10.101002,2026-05-01 17:16:50
6222,22,36.779268,10.268588,2026-05-01 17:17:00
6223,21,36.730218,10.016269,2026-05-01 17:17:10
6224,45,36.753388,10.239634,2026-05-01 17:17:20
6225,42,36.802906,10.012489,2026-05-01 17:17:30
6226,9,36.8463,10.186518,2026-05-01 17:17:40
6227,35,36.880747,10.250924,2026-05-01 17:17:50
6228,14,36.706102,10.261146,2026-05-01 17:18:00
6229,14,36.884179,10.087644,2026-05-01 17:18:10
6230,47,36.710544,10.298607,2026-05-01 17:18:20
6231,46,36.792235,10.203531,2026-05-01 17:18:30
6232,24,36.728921,10.263914,2026-05-01 17:18:40
6233,32,36.897849,10.133926,2026-05-01 17:18:50
6234,1,36.799251,10.086635,2026-05-01 17:19:00
6235,36,36.726074,10.010252,2026-05-01 17:19:10
6236,21,36.859915,10.059083,2026-05-01 17:19:20
6237,7,36.867556,10.193284,2026-05-01 17:19:30
6238,6,36.809307,10.077016,2026-05-01 17:19:40
6239,34,36.761802,10.068109,2026-05-01 17:19:50
6240,27,36.830635,10.182455,2026-05-01 17:20:00
6241,1,36.861394,10.267129,2026-05-01 17:20:10
6242,11,36.858872,10.04932,2026-05-01 17:20:20
6243,12,36.724715,10.105578,2026-05-01 17:20:30
6244,6,36.764709,10.105534,2026-05-01 17:20:40
6245,5,36.848853,10.233201,2026-05-01 17:20:50
6246,10,36.883796,10.139415,2026-05-01 17:21:00
6247,27,36.794558,10.097469,2026-05-01 17:21:10
6248,41,36.877548,10.052588,2026-05-01 17:21:20
6249,5,36.780607,10.115317,2026-05-01 17:21:30
6250,45,36.730153,10.221357,2026-05-01 17:21:40
6251,11,36.775046,10.132449,2026-05-01 17:21:50
6252,36,36.754041,10.136656,2026-05-01 17:22:00
6253,10,36.809836,10.153378,2026-05-01 17:22:10
6254,8,36.728571,10.018674,2026-05-01 17:22:20
6255,33,36.80161,10.005176,2026-05-01 17:22:30
6256,34,36.857271,10.289464,2026-05-01 17:22:40
6257,47,36.866243,10.02287,2026-05-01 17:22:50
6258,49,36.865692,10.239741,2026-05-01 17:23:00
6259,20,36.820101,10.012561,2026-05-01 17:23:10
6260,47,36.70694,10.070838,2026-05-01 17:23:20
6261,40,36.787968,10.077728,2026-05-01 17:23:30
6262,8,36.824596,10.012111,2026-05-01 17:23:40
6263,49,36.886211,10.233272,2026-05-01 17:23:50
6264,19,36.84939,10.139582,2026-05-01 17:24:00
6265,22,36.79604,10.152411,2026-05-01 17:24:10
6266,22,36.821889,10.017343,2026-05-01 17:24:20
6267,9,36.843856,10.17771,2026-05-01 17:24:30
6268,13,36.861488,10.285677,2026-05-01 17:24:40
6269,19,36.887929,10.184767,2026-05-01 17:24:50
6270,30,36.782537,10.04935,2026-05-01 17:25:00
6271,10,36.779397,10.242664,2026-05-01 17:25:10
6272,1,36.810046,10.037455,2026-05-01 17:25:20
6273,19,36.833967,10.236606,2026-05-01 17:25:30
6274,38,36.882571,10.248412,2026-05-01 17:25:40
6275,32,36.781706,10.260921,2026-05-01 17:25:50
6276,47,36.705576,10.179202,2026-05-01 17:26:00
6277,15,36.886597,10.269293,2026-05-01 17:26:10
6278,27,36.864251,10.26237,2026-05-01 17:26:20
6279,15,36.773286,10.151438,2026-05-01 17:26:30
6280,47,36.862217,10.271431,2026-05-01 17:26:40
6281,15,36.706585,10.214466,2026-05-01 17:26:50
6282,5,36.798787,10.208658,2026-05-01 17:27:00
6283,31,36.713442,10.070154,2026-05-01 17:27:10
6284,30,36.89459,10.095431,2026-05-01 17:27:20
6285,24,36.709581,10.113345,2026-05-01 17:27:30
6286,35,36.719858,10.187144,2026-05-01 17:27:40
6287,30,36.781994,10.294841,2026-05-01 17:27:50
6288,42,36.810824,10.252539,2026-05-01 17:28:00
6289,8,36.75284,10.218192,2026-05-01 17:28:10
6290,13,36.844836,10.137759,2026-05-01 17:28:20
6291,8,36.861925,10.29549,2026-05-01 17:28:30
6292,3,36.7387,10.292099,2026-05-01 17:28:40
6293,19,36.76148,10.012814,2026-05-01 17:28:50
6294,6,36.776339,10.199231,2026-05-01 17:29:00
6295,46,36.803727,10.255499,2026-05-01 17:29:10
6296,3,36.857033,10.268004,2026-05-01 17:29:20
6297,3,36.817855,10.093872,2026-05-01 17:29:30
6298,7,36.717285,10.240175,2026-05-01 17:29:40
6299,37,36.842591,10.237568,2026-05-01 17:29:50
6300,14,36.750312,10.170956,2026-05-01 17:30:00
6301,6,36.747505,10.247459,2026-05-01 17:30:10
6302,34,36.724444,10.2987,2026-05-01 17:30:20
6303,47,36.706117,10.288176,2026-05-01 17:30:30
6304,8,36.840997,10.136398,2026-05-01 17:30:40
6305,28,36.875323,10.210727,2026-05-01 17:30:50
6306,26,36.735206,10.031383,2026-05-01 17:31:00
6307,32,36.734145,10.155523,2026-05-01 17:31:10
6308,44,36.760526,10.13573,2026-05-01 17:31:20
6309,10,36.748004,10.060746,2026-05-01 17:31:30
6310,30,36.80315,10.141089,2026-05-01 17:31:40
6311,24,36.882167,10.121697,2026-05-01 17:31:50
6312,7,36.77339,10.188801,2026-05-01 17:32:00
6313,43,36.766992,10.174783,2026-05-01 17:32:10
6314,8,36.738898,10.101927,2026-05-01 17:32:20
6315,30,36.892735,10.005071,2026-05-01 17:32:30
6316,27,36.854412,10.033109,2026-05-01 17:32:40
6317,23,36.773802,10.274975,2026-05-01 17:32:50
6318,49,36.754473,10.111416,2026-05-01 17:33:00
6319,17,36.80751,10.102447,2026-05-01 17:33:10
6320,38,36.70011,10.026909,2026-05-01 17:33:20
6321,33,36.877663,10.018296,2026-05-01 17:33:30
6322,35,36.742092,10.137855,2026-05-01 17:33:40
6323,11,36.734673,10.22534,2026-05-01 17:33:50
6324,31,36.833605,10.112108,2026-05-01 17:34:00
6325,41,36.736351,10.215736,2026-05-01 17:34:10
6326,43,36.70267,10.189964,2026-05-01 17:34:20
6327,22,36.706317,10.151827,2026-05-01 17:34:30
6328,49,36.704167,10.058839,2026-05-01 17:34:40
6329,17,36.829204,10.240953,2026-05-01 17:34:50
6330,42,36.844421,10.038679,2026-05-01 17:35:00
6331,13,36.750116,10.036009,2026-05-01 17:35:10
6332,4,36.841324,10.294075,2026-05-01 17:35:20
6333,7,36.742358,10.073807,2026-05-01 17:35:30
6334,26,36.81,10.027515,2026-05-01 17:35:40
6335,20,36.866271,10.208715,2026-05-01 17:35:50
6336,45,36.733955,10.260679,2026-05-01 17:36:00
6337,16,36.746964,10.254696,2026-05-01 17:36:10
6338,36,36.874331,10.164691,2026-05-01 17:36:20
6339,23,36.890976,10.185994,2026-05-01 17:36:30
6340,41,36.724531,10.054304,2026-05-01 17:36:40
6341,30,36.717984,10.080442,2026-05-01 17:36:50
6342,13,36.882201,10.242108,2026-05-01 17:37:00
6343,41,36.755489,10.003676,2026-05-01 17:37:10
6344,25,36.750378,10.012286,2026-05-01 17:37:20
6345,28,36.767151,10.056665,2026-05-01 17:37:30
6346,37,36.777802,10.246844,2026-05-01 17:37:40
6347,18,36.893222,10.234091,2026-05-01 17:37:50
6348,42,36.739458,10.127049,2026-05-01 17:38:00
6349,5,36.789383,10.191339,2026-05-01 17:38:10
6350,37,36.81344,10.146187,2026-05-01 17:38:20
6351,37,36.739181,10.216015,2026-05-01 17:38:30
6352,33,36.826806,10.226207,2026-05-01 17:38:40
6353,49,36.839678,10.240478,2026-05-01 17:38:50
6354,48,36.791156,10.232357,2026-05-01 17:39:00
6355,26,36.856805,10.216918,2026-05-01 17:39:10
6356,7,36.894018,10.15546,2026-05-01 17:39:20
6357,2,36.835755,10.043044,2026-05-01 17:39:30
6358,20,36.741815,10.042639,2026-05-01 17:39:40
6359,47,36.779782,10.289126,2026-05-01 17:39:50
6360,31,36.7172,10.235737,2026-05-01 17:40:00
6361,26,36.771407,10.192997,2026-05-01 17:40:10
6362,31,36.774484,10.285788,2026-05-01 17:40:20
6363,28,36.759013,10.091478,2026-05-01 17:40:30
6364,2,36.836708,10.071167,2026-05-01 17:40:40
6365,19,36.836942,10.214296,2026-05-01 17:40:50
6366,21,36.874788,10.105629,2026-05-01 17:41:00
6367,47,36.845377,10.088263,2026-05-01 17:41:10
6368,12,36.757406,10.027309,2026-05-01 17:41:20
6369,19,36.807273,10.222559,2026-05-01 17:41:30
6370,12,36.797806,10.144042,2026-05-01 17:41:40
6371,43,36.798283,10.108131,2026-05-01 17:41:50
6372,33,36.79196,10.238304,2026-05-01 17:42:00
6373,26,36.827742,10.076928,2026-05-01 17:42:10
6374,33,36.869548,10.248552,2026-05-01 17:42:20
6375,38,36.768567,10.012153,2026-05-01 17:42:30
6376,29,36.761922,10.040176,2026-05-01 17:42:40
6377,18,36.781678,10.096175,2026-05-01 17:42:50
6378,36,36.82492,10.230496,2026-05-01 17:43:00
6379,48,36.845031,10.283958,2026-05-01 17:43:10
6380,47,36.851818,10.04044,2026-05-01 17:43:20
6381,24,36.780785,10.249886,2026-05-01 17:43:30
6382,28,36.808009,10.024405,2026-05-01 17:43:40
6383,39,36.782987,10.25347,2026-05-01 17:43:50
6384,50,36.820868,10.058716,2026-05-01 17:44:00
6385,27,36.718163,10.194925,2026-05-01 17:44:10
6386,42,36.847828,10.018955,2026-05-01 17:44:20
6387,17,36.780975,10.193651,2026-05-01 17:44:30
6388,37,36.717846,10.174896,2026-05-01 17:44:40
6389,46,36.783896,10.153695,2026-05-01 17:44:50
6390,5,36.87421,10.082171,2026-05-01 17:45:00
6391,32,36.787729,10.224664,2026-05-01 17:45:10
6392,28,36.876609,10.03416,2026-05-01 17:45:20
6393,21,36.751482,10.241147,2026-05-01 17:45:30
6394,11,36.850612,10.245153,2026-05-01 17:45:40
6395,49,36.729984,10.298569,2026-05-01 17:45:50
6396,17,36.716161,10.080729,2026-05-01 17:46:00
6397,19,36.701049,10.217769,2026-05-01 17:46:10
6398,25,36.829579,10.162133,2026-05-01 17:46:20
6399,10,36.878992,10.18148,2026-05-01 17:46:30
6400,35,36.826067,10.196845,2026-05-01 17:46:40
6401,24,36.820223,10.15955,2026-05-01 17:46:50
6402,2,36.713435,10.138329,2026-05-01 17:47:00
6403,46,36.823266,10.080601,2026-05-01 17:47:10
6404,26,36.896979,10.252453,2026-05-01 17:47:20
6405,9,36.763307,10.136199,2026-05-01 17:47:30
6406,49,36.874767,10.098804,2026-05-01 17:47:40
6407,42,36.854396,10.103705,2026-05-01 17:47:50
6408,21,36.831259,10.276739,2026-05-01 17:48:00
6409,14,36.755466,10.173389,2026-05-01 17:48:10
6410,37,36.781648,10.194043,2026-05-01 17:48:20
6411,20,36.846772,10.244932,2026-05-01 17:48:30
6412,45,36.780132,10.298199,2026-05-01 17:48:40
6413,21,36.86867,10.058861,2026-05-01 17:48:50
6414,7,36.886443,10.005264,2026-05-01 17:49:00
6415,21,36.722175,10.024138,2026-05-01 17:49:10
6416,39,36.700239,10.246025,2026-05-01 17:49:20
6417,38,36.874157,10.274761,2026-05-01 17:49:30
6418,35,36.899378,10.176637,2026-05-01 17:49:40
6419,39,36.845933,10.265636,2026-05-01 17:49:50
6420,14,36.787172,10.067386,2026-05-01 17:50:00
6421,17,36.801406,10.294869,2026-05-01 17:50:10
6422,43,36.714438,10.245718,2026-05-01 17:50:20
6423,30,36.841878,10.14953,2026-05-01 17:50:30
6424,44,36.878266,10.172026,2026-05-01 17:50:40
6425,48,36.815727,10.221593,2026-05-01 17:50:50
6426,25,36.720013,10.239527,2026-05-01 17:51:00
6427,18,36.821466,10.004659,2026-05-01 17:51:10
6428,49,36.778893,10.123144,2026-05-01 17:51:20
6429,12,36.71673,10.063494,2026-05-01 17:51:30
6430,34,36.813055,10.144213,2026-05-01 17:51:40
6431,21,36.795656,10.183296,2026-05-01 17:51:50
6432,5,36.788481,10.04668,2026-05-01 17:52:00
6433,16,36.740832,10.149634,2026-05-01 17:52:10
6434,21,36.732896,10.289892,2026-05-01 17:52:20
6435,47,36.782344,10.014466,2026-05-01 17:52:30
6436,38,36.894419,10.20061,2026-05-01 17:52:40
6437,27,36.71511,10.209304,2026-05-01 17:52:50
6438,30,36.769133,10.172427,2026-05-01 17:53:00
6439,27,36.893306,10.173395,2026-05-01 17:53:10
6440,48,36.853742,10.010296,2026-05-01 17:53:20
6441,14,36.719554,10.054297,2026-05-01 17:53:30
6442,23,36.86354,10.234534,2026-05-01 17:53:40
6443,23,36.795598,10.180547,2026-05-01 17:53:50
6444,42,36.728768,10.28392,2026-05-01 17:54:00
6445,3,36.745565,10.25885,2026-05-01 17:54:10
6446,23,36.756872,10.02568,2026-05-01 17:54:20
6447,28,36.812148,10.216032,2026-05-01 17:54:30
6448,7,36.74654,10.19133,2026-05-01 17:54:40
6449,8,36.773012,10.232138,2026-05-01 17:54:50
6450,20,36.835157,10.192709,2026-05-01 17:55:00
6451,4,36.826503,10.276593,2026-05-01 17:55:10
6452,28,36.741946,10.286456,2026-05-01 17:55:20
6453,33,36.713768,10.020726,2026-05-01 17:55:30
6454,47,36.774643,10.279357,2026-05-01 17:55:40
6455,9,36.807809,10.14151,2026-05-01 17:55:50
6456,50,36.802775,10.022199,2026-05-01 17:56:00
6457,39,36.731338,10.247231,2026-05-01 17:56:10
6458,39,36.778316,10.22729,2026-05-01 17:56:20
6459,19,36.865758,10.094113,2026-05-01 17:56:30
6460,36,36.875757,10.183916,2026-05-01 17:56:40
6461,3,36.70735,10.08321,2026-05-01 17:56:50
6462,33,36.767646,10.296876,2026-05-01 17:57:00
6463,19,36.878419,10.043398,2026-05-01 17:57:10
6464,15,36.732803,10.035838,2026-05-01 17:57:20
6465,1,36.891933,10.174168,2026-05-01 17:57:30
6466,44,36.828506,10.102323,2026-05-01 17:57:40
6467,41,36.826655,10.229281,2026-05-01 17:57:50
6468,28,36.80499,10.172867,2026-05-01 17:58:00
6469,47,36.859708,10.257955,2026-05-01 17:58:10
6470,21,36.766942,10.012477,2026-05-01 17:58:20
6471,36,36.74747,10.29868,2026-05-01 17:58:30
6472,9,36.783163,10.249165,2026-05-01 17:58:40
6473,24,36.796457,10.238055,2026-05-01 17:58:50
6474,22,36.725836,10.253818,2026-05-01 17:59:00
6475,40,36.781425,10.207663,2026-05-01 17:59:10
6476,13,36.757996,10.144286,2026-05-01 17:59:20
6477,27,36.798457,10.077611,2026-05-01 17:59:30
6478,39,36.864223,10.168443,2026-05-01 17:59:40
6479,44,36.735357,10.087487,2026-05-01 17:59:50
6480,39,36.853653,10.280699,2026-05-01 18:00:00
6481,6,36.852105,10.297225,2026-05-01 18:00:10
6482,26,36.874594,10.088388,2026-05-01 18:00:20
6483,5,36.771175,10.19717,2026-05-01 18:00:30
6484,29,36.782513,10.211775,2026-05-01 18:00:40
6485,13,36.702789,10.09607,2026-05-01 18:00:50
6486,8,36.849896,10.183131,2026-05-01 18:01:00
6487,48,36.726753,10.287032,2026-05-01 18:01:10
6488,43,36.897943,10.006443,2026-05-01 18:01:20
6489,9,36.728444,10.108115,2026-05-01 18:01:30
6490,9,36.881825,10.245413,2026-05-01 18:01:40
6491,40,36.747084,10.227564,2026-05-01 18:01:50
6492,20,36.864306,10.273802,2026-05-01 18:02:00
6493,45,36.862461,10.05972,2026-05-01 18:02:10
6494,4,36.776232,10.153494,2026-05-01 18:02:20
6495,22,36.888464,10.278138,2026-05-01 18:02:30
6496,27,36.795445,10.221427,2026-05-01 18:02:40
6497,16,36.756486,10.151876,2026-05-01 18:02:50
6498,2,36.726068,10.280831,2026-05-01 18:03:00
6499,23,36.856932,10.283087,2026-05-01 18:03:10
6500,32,36.727208,10.233417,2026-05-01 18:03:20
6501,15,36.721655,10.287177,2026-05-01 18:03:30
6502,38,36.78305,10.026852,2026-05-01 18:03:40
6503,13,36.711085,10.126366,2026-05-01 18:03:50
6504,50,36.757599,10.01879,2026-05-01 18:04:00
6505,8,36.819309,10.150589,2026-05-01 18:04:10
6506,50,36.796426,10.280256,2026-05-01 18:04:20
6507,29,36.718035,10.268719,2026-05-01 18:04:30
6508,26,36.860949,10.107939,2026-05-01 18:04:40
6509,4,36.76845,10.163365,2026-05-01 18:04:50
6510,25,36.806717,10.13807,2026-05-01 18:05:00
6511,26,36.884607,10.233794,2026-05-01 18:05:10
6512,15,36.820023,10.29144,2026-05-01 18:05:20
6513,24,36.898656,10.0808,2026-05-01 18:05:30
6514,44,36.791112,10.111588,2026-05-01 18:05:40
6515,1,36.71841,10.197472,2026-05-01 18:05:50
6516,30,36.794133,10.242996,2026-05-01 18:06:00
6517,7,36.746753,10.258902,2026-05-01 18:06:10
6518,50,36.711181,10.074009,2026-05-01 18:06:20
6519,3,36.752865,10.057655,2026-05-01 18:06:30
6520,40,36.817457,10.206107,2026-05-01 18:06:40
6521,8,36.781177,10.024517,2026-05-01 18:06:50
6522,11,36.818969,10.262596,2026-05-01 18:07:00
6523,33,36.781564,10.005844,2026-05-01 18:07:10
6524,1,36.743345,10.177221,2026-05-01 18:07:20
6525,1,36.772066,10.150329,2026-05-01 18:07:30
6526,48,36.858287,10.139561,2026-05-01 18:07:40
6527,24,36.851991,10.185419,2026-05-01 18:07:50
6528,32,36.827002,10.273997,2026-05-01 18:08:00
6529,24,36.800786,10.034859,2026-05-01 18:08:10
6530,14,36.749691,10.215013,2026-05-01 18:08:20
6531,47,36.841792,10.174139,2026-05-01 18:08:30
6532,41,36.7109,10.124052,2026-05-01 18:08:40
6533,48,36.725494,10.192641,2026-05-01 18:08:50
6534,19,36.892387,10.126756,2026-05-01 18:09:00
6535,25,36.819759,10.180343,2026-05-01 18:09:10
6536,4,36.788685,10.014442,2026-05-01 18:09:20
6537,22,36.704407,10.107489,2026-05-01 18:09:30
6538,47,36.756171,10.193183,2026-05-01 18:09:40
6539,17,36.757477,10.191328,2026-05-01 18:09:50
6540,42,36.889096,10.22247,2026-05-01 18:10:00
6541,48,36.720949,10.074393,2026-05-01 18:10:10
6542,10,36.816589,10.130432,2026-05-01 18:10:20
6543,14,36.785356,10.277654,2026-05-01 18:10:30
6544,35,36.732197,10.053339,2026-05-01 18:10:40
6545,50,36.752469,10.188588,2026-05-01 18:10:50
6546,15,36.750593,10.128093,2026-05-01 18:11:00
6547,14,36.825412,10.153688,2026-05-01 18:11:10
6548,44,36.87696,10.104653,2026-05-01 18:11:20
6549,7,36.726628,10.019223,2026-05-01 18:11:30
6550,22,36.720044,10.173493,2026-05-01 18:11:40
6551,22,36.749418,10.231429,2026-05-01 18:11:50
6552,30,36.830293,10.174956,2026-05-01 18:12:00
6553,22,36.768027,10.29853,2026-05-01 18:12:10
6554,3,36.773332,10.203998,2026-05-01 18:12:20
6555,36,36.762871,10.035839,2026-05-01 18:12:30
6556,46,36.734944,10.069313,2026-05-01 18:12:40
6557,9,36.752379,10.147919,2026-05-01 18:12:50
6558,37,36.714421,10.146469,2026-05-01 18:13:00
6559,49,36.730443,10.021672,2026-05-01 18:13:10
6560,14,36.731838,10.261179,2026-05-01 18:13:20
6561,44,36.812265,10.221528,2026-05-01 18:13:30
6562,35,36.83116,10.231597,2026-05-01 18:13:40
6563,32,36.722276,10.234896,2026-05-01 18:13:50
6564,41,36.824315,10.049287,2026-05-01 18:14:00
6565,23,36.703487,10.241451,2026-05-01 18:14:10
6566,43,36.761808,10.0796,2026-05-01 18:14:20
6567,14,36.736957,10.228668,2026-05-01 18:14:30
6568,14,36.715585,10.034816,2026-05-01 18:14:40
6569,6,36.787991,10.218154,2026-05-01 18:14:50
6570,35,36.826751,10.105784,2026-05-01 18:15:00
6571,5,36.765306,10.265834,2026-05-01 18:15:10
6572,8,36.892289,10.105775,2026-05-01 18:15:20
6573,7,36.895907,10.084448,2026-05-01 18:15:30
6574,12,36.889393,10.129608,2026-05-01 18:15:40
6575,39,36.765111,10.049839,2026-05-01 18:15:50
6576,35,36.855128,10.038991,2026-05-01 18:16:00
6577,18,36.825135,10.064762,2026-05-01 18:16:10
6578,48,36.81616,10.277322,2026-05-01 18:16:20
6579,12,36.880209,10.224896,2026-05-01 18:16:30
6580,43,36.870299,10.030965,2026-05-01 18:16:40
6581,12,36.731686,10.081338,2026-05-01 18:16:50
6582,5,36.801442,10.249433,2026-05-01 18:17:00
6583,43,36.733635,10.267373,2026-05-01 18:17:10
6584,14,36.789753,10.244359,2026-05-01 18:17:20
6585,10,36.824324,10.115857,2026-05-01 18:17:30
6586,20,36.750343,10.024023,2026-05-01 18:17:40
6587,10,36.807933,10.062099,2026-05-01 18:17:50
6588,13,36.710193,10.233792,2026-05-01 18:18:00
6589,30,36.765401,10.140946,2026-05-01 18:18:10
6590,5,36.730573,10.205744,2026-05-01 18:18:20
6591,27,36.789392,10.116371,2026-05-01 18:18:30
6592,28,36.820716,10.069739,2026-05-01 18:18:40
6593,24,36.822465,10.018357,2026-05-01 18:18:50
6594,49,36.763054,10.25972,2026-05-01 18:19:00
6595,40,36.879886,10.078575,2026-05-01 18:19:10
6596,23,36.70341,10.029794,2026-05-01 18:19:20
6597,37,36.82677,10.188299,2026-05-01 18:19:30
6598,39,36.886797,10.20473,2026-05-01 18:19:40
6599,10,36.857773,10.20908,2026-05-01 18:19:50
6600,2,36.701537,10.08959,2026-05-01 18:20:00
6601,50,36.849137,10.194462,2026-05-01 18:20:10
6602,3,36.769436,10.031614,2026-05-01 18:20:20
6603,16,36.848467,10.195233,2026-05-01 18:20:30
6604,6,36.707536,10.008715,2026-05-01 18:20:40
6605,7,36.787221,10.252475,2026-05-01 18:20:50
6606,21,36.860595,10.250747,2026-05-01 18:21:00
6607,43,36.87176,10.188096,2026-05-01 18:21:10
6608,6,36.857213,10.052551,2026-05-01 18:21:20
6609,41,36.881838,10.04628,2026-05-01 18:21:30
6610,19,36.775443,10.065803,2026-05-01 18:21:40
6611,18,36.747338,10.098985,2026-05-01 18:21:50
6612,1,36.787114,10.266048,2026-05-01 18:22:00
6613,3,36.745126,10.008804,2026-05-01 18:22:10
6614,19,36.844821,10.253716,2026-05-01 18:22:20
6615,44,36.703027,10.281507,2026-05-01 18:22:30
6616,28,36.890711,10.298496,2026-05-01 18:22:40
6617,28,36.72007,10.183345,2026-05-01 18:22:50
6618,31,36.72333,10.112693,2026-05-01 18:23:00
6619,38,36.79023,10.006986,2026-05-01 18:23:10
6620,45,36.719017,10.11975,2026-05-01 18:23:20
6621,47,36.852006,10.0939,2026-05-01 18:23:30
6622,29,36.852405,10.03075,2026-05-01 18:23:40
6623,24,36.797178,10.162135,2026-05-01 18:23:50
6624,15,36.834688,10.071041,2026-05-01 18:24:00
6625,48,36.80713,10.24146,2026-05-01 18:24:10
6626,14,36.877998,10.227405,2026-05-01 18:24:20
6627,2,36.715514,10.179698,2026-05-01 18:24:30
6628,43,36.737324,10.077846,2026-05-01 18:24:40
6629,13,36.778291,10.214313,2026-05-01 18:24:50
6630,20,36.79483,10.234387,2026-05-01 18:25:00
6631,3,36.743827,10.215449,2026-05-01 18:25:10
6632,38,36.780223,10.191594,2026-05-01 18:25:20
6633,24,36.840598,10.048573,2026-05-01 18:25:30
6634,9,36.857743,10.198753,2026-05-01 18:25:40
6635,13,36.809718,10.190143,2026-05-01 18:25:50
6636,28,36.806006,10.085625,2026-05-01 18:26:00
6637,31,36.780797,10.197275,2026-05-01 18:26:10
6638,49,36.720314,10.06996,2026-05-01 18:26:20
6639,8,36.71985,10.285411,2026-05-01 18:26:30
6640,12,36.827013,10.106101,2026-05-01 18:26:40
6641,27,36.815129,10.239658,2026-05-01 18:26:50
6642,49,36.711932,10.281627,2026-05-01 18:27:00
6643,7,36.785144,10.072085,2026-05-01 18:27:10
6644,15,36.730031,10.114351,2026-05-01 18:27:20
6645,22,36.711719,10.037811,2026-05-01 18:27:30
6646,31,36.7157,10.016704,2026-05-01 18:27:40
6647,47,36.804082,10.136356,2026-05-01 18:27:50
6648,37,36.733519,10.098872,2026-05-01 18:28:00
6649,20,36.756902,10.285494,2026-05-01 18:28:10
6650,28,36.856888,10.118664,2026-05-01 18:28:20
6651,45,36.882873,10.01176,2026-05-01 18:28:30
6652,8,36.792085,10.175596,2026-05-01 18:28:40
6653,9,36.836953,10.118558,2026-05-01 18:28:50
6654,16,36.898645,10.058146,2026-05-01 18:29:00
6655,35,36.791794,10.204748,2026-05-01 18:29:10
6656,42,36.894755,10.106085,2026-05-01 18:29:20
6657,39,36.873259,10.134529,2026-05-01 18:29:30
6658,41,36.763616,10.102045,2026-05-01 18:29:40
6659,21,36.875571,10.245011,2026-05-01 18:29:50
6660,15,36.892767,10.157188,2026-05-01 18:30:00
6661,37,36.832776,10.067461,2026-05-01 18:30:10
6662,5,36.759432,10.296609,2026-05-01 18:30:20
